a = 3402315.263323; b = 5050000.343311; cout = 4038649896607.652832
a = 3613629.333205; b = 2760001.505952; cout = 3026876134020.280762
a = 3613630.785074; b = 2770001.606047; cout = 3029994624433.537598
a = 3613632.236943; b = 2780001.706142; cout = 3033313877197.166992
a = 3613633.688811; b = 2790001.806237; cout = 3036833892311.187500
a = 3613635.140680; b = 2800001.906332; cout = 3040554669775.586426
a = 3613636.592549; b = 2810002.006428; cout = 3044476209590.369629
a = 3613638.044417; b = 2820002.106523; cout = 3048598511755.529785
a = 3613639.496286; b = 2830002.206618; cout = 3052921576271.063965
a = 3613640.948155; b = 2840002.306713; cout = 3057445403136.987793
a = 3613642.400023; b = 2850002.406808; cout = 3062169992353.281738
a = 3613643.851892; b = 2860002.506903; cout = 3067095343919.966797
a = 3613645.303761; b = 2870002.606998; cout = 3072221457837.029297
a = 3613646.755629; b = 2880002.707094; cout = 3077548334104.479492
a = 3613648.207498; b = 2890002.807189; cout = 3083075972722.300293
a = 3613649.659367; b = 2900002.907284; cout = 3088804373690.507324
a = 3613651.111235; b = 2910003.007379; cout = 3094733537009.087891
a = 3613652.563104; b = 2920003.107474; cout = 3100863462678.055664
a = 3613654.014973; b = 2930003.207569; cout = 3107194150697.406250
a = 3613655.466841; b = 2940003.307664; cout = 3113725601067.135254
a = 3614614.318110; b = 2630000.350047; cout = 3004258345259.354980
a = 3614615.769979; b = 2640000.450142; cout = 3005058714332.619629
a = 3614617.221848; b = 2650000.550238; cout = 3006059845756.263184
a = 3614618.673716; b = 2660000.650333; cout = 3007261739530.283691
a = 3614620.125585; b = 2670000.750428; cout = 3008664395654.679688
a = 3614621.577454; b = 2680000.850523; cout = 3010267814129.461426
a = 3614623.029322; b = 2690000.950618; cout = 3012071994954.635254
a = 3614624.481191; b = 2700001.050713; cout = 3014076938130.173828
a = 3614625.933060; b = 2710001.150808; cout = 3016282643656.093262
a = 3614627.384928; b = 2720001.250904; cout = 3018689111532.398926
a = 3614628.836797; b = 2730001.350999; cout = 3021296341759.085449
a = 3614630.288666; b = 2740001.451094; cout = 3024104334336.155273
a = 3614631.740534; b = 2750001.551189; cout = 3027113089263.603027
a = 3614633.192403; b = 2760001.651284; cout = 3030322606541.435059
a = 3614634.644272; b = 2770001.751379; cout = 3033732886169.645020
a = 3614636.096140; b = 2780001.851474; cout = 3037343928148.226562
a = 3614637.548009; b = 2790001.951570; cout = 3041155732477.199707
a = 3614638.999878; b = 2800002.051665; cout = 3045168299156.551270
a = 3614640.451746; b = 2810002.151760; cout = 3049381628186.284180
a = 3614641.903615; b = 2820002.251855; cout = 3053795719566.390137
a = 3614643.355484; b = 2830002.351950; cout = 3058410573296.882812
a = 3614644.807352; b = 2840002.452045; cout = 3063226189377.758789
a = 3614646.259221; b = 2850002.552140; cout = 3068242567809.014160
a = 3614647.711090; b = 2860002.652235; cout = 3073459708590.649902
a = 3614649.162958; b = 2870002.752331; cout = 3078877611722.666992
a = 3614650.614827; b = 2880002.852426; cout = 3084496277205.055664
a = 3614652.066696; b = 2890002.952521; cout = 3090315705037.835449
a = 3614653.518564; b = 2900003.052616; cout = 3096335895220.982910
a = 3614654.970433; b = 2910003.152711; cout = 3102556847754.524414
a = 3614656.422302; b = 2920003.252806; cout = 3108978562638.447754
a = 3615618.177308; b = 2630000.495380; cout = 3004485981826.440918
a = 3615619.629177; b = 2640000.595475; cout = 3005578140114.654785
a = 3615621.081045; b = 2650000.695570; cout = 3006871060753.240234
a = 3615622.532914; b = 2660000.795665; cout = 3008364743742.215332
a = 3615623.984783; b = 2670000.895760; cout = 3010059189081.567871
a = 3615625.436651; b = 2680000.995855; cout = 3011954396771.306641
a = 3615626.888520; b = 2690001.095950; cout = 3014050366811.423340
a = 3615628.340389; b = 2700001.196046; cout = 3016347099201.919922
a = 3615629.792257; b = 2710001.296141; cout = 3018844593942.797852
a = 3615631.244126; b = 2720001.396236; cout = 3021542851034.059082
a = 3615632.695995; b = 2730001.496331; cout = 3024441870475.689453
a = 3615634.147863; b = 2740001.596426; cout = 3027541652267.709961
a = 3615635.599732; b = 2750001.696521; cout = 3030842196410.102539
a = 3615637.051601; b = 2760001.796616; cout = 3034343502902.883301
a = 3615638.503469; b = 2770001.896711; cout = 3038045571746.045898
a = 3615639.955338; b = 2780001.996807; cout = 3041948402939.590820
a = 3615641.407207; b = 2790002.096902; cout = 3046051996483.512695
a = 3615642.859075; b = 2800002.196997; cout = 3050356352377.818359
a = 3615644.310944; b = 2810002.297092; cout = 3054861470622.501465
a = 3615645.762813; b = 2820002.397187; cout = 3059567351217.560547
a = 3615647.214681; b = 2830002.497282; cout = 3064473994163.002930
a = 3615648.666550; b = 2840002.597377; cout = 3069581399458.832520
a = 3615650.118419; b = 2850002.697473; cout = 3074889567105.041992
a = 3615651.570287; b = 2860002.797568; cout = 3080398497101.618652
a = 3615653.022156; b = 2870002.897663; cout = 3086108189448.588379
a = 3615654.474024; b = 2880002.997758; cout = 3092018644145.936523
a = 3615655.925893; b = 2890003.097853; cout = 3098129861193.668457
a = 3615657.377762; b = 2900003.197948; cout = 3104441840591.775391
a = 3616622.036505; b = 2630000.640712; cout = 3005288042233.824707
a = 3616623.488374; b = 2640000.740807; cout = 3006671989736.990234
a = 3616624.940243; b = 2650000.840902; cout = 3008256699590.537109
a = 3616626.392111; b = 2660000.940997; cout = 3010042171794.463867
a = 3616627.843980; b = 2670001.041092; cout = 3012028406348.764160
a = 3616629.295849; b = 2680001.141187; cout = 3014215403253.451660
a = 3616630.747717; b = 2690001.241283; cout = 3016603162508.520508
a = 3616632.199586; b = 2700001.341378; cout = 3019191684113.961914
a = 3616633.651455; b = 2710001.441473; cout = 3021980968069.791992
a = 3616635.103323; b = 2720001.541568; cout = 3024971014376.002441
a = 3616636.555192; b = 2730001.641663; cout = 3028161823032.594727
a = 3616638.007061; b = 2740001.741758; cout = 3031553394039.564941
a = 3616639.458929; b = 2750001.841853; cout = 3035145727396.916016
a = 3616640.910798; b = 2760001.941949; cout = 3038938823104.653320
a = 3616642.362667; b = 2770002.042044; cout = 3042932681162.756348
a = 3616643.814535; b = 2780002.142139; cout = 3047127301571.255371
a = 3616645.266404; b = 2790002.242234; cout = 3051522684330.127930
a = 3616646.718273; b = 2800002.342329; cout = 3056118829439.375977
a = 3616648.170141; b = 2810002.442424; cout = 3060915736899.022949
a = 3616649.622010; b = 2820002.542519; cout = 3065913406709.030762
a = 3616651.073879; b = 2830002.642614; cout = 3071111838869.430664
a = 3616652.525747; b = 2840002.742710; cout = 3076511033380.207520
a = 3616653.977616; b = 2850002.842805; cout = 3082110990241.366699
a = 3616655.429485; b = 2860002.942900; cout = 3087911709452.897949
a = 3616656.881353; b = 2870003.042995; cout = 3093913191014.820801
a = 3616658.333222; b = 2880003.143090; cout = 3100115434927.123047
a = 3617624.443834; b = 2620000.685949; cout = 3005189552113.776855
a = 3617625.895703; b = 2630000.786044; cout = 3006664526481.510742
a = 3617627.347572; b = 2640000.886139; cout = 3008340263199.623535
a = 3617628.799440; b = 2650000.986234; cout = 3010216762268.128418
a = 3617630.251309; b = 2660001.086329; cout = 3012294023687.001953
a = 3617631.703178; b = 2670001.186424; cout = 3014572047456.260254
a = 3617633.155046; b = 2680001.286520; cout = 3017050833575.897461
a = 3617634.606915; b = 2690001.386615; cout = 3019730382045.921387
a = 3617636.058784; b = 2700001.486710; cout = 3022610692866.313477
a = 3617637.510652; b = 2710001.586805; cout = 3025691766037.095215
a = 3617638.962521; b = 2720001.686900; cout = 3028973601558.257324
a = 3617640.414390; b = 2730001.786995; cout = 3032456199429.793457
a = 3617641.866258; b = 2740001.887090; cout = 3036139559651.718262
a = 3617643.318127; b = 2750001.987186; cout = 3040023682224.021973
a = 3617644.769996; b = 2760002.087281; cout = 3044108567146.708496
a = 3617646.221864; b = 2770002.187376; cout = 3048394214419.772949
a = 3617647.673733; b = 2780002.287471; cout = 3052880624043.220215
a = 3617649.125602; b = 2790002.387566; cout = 3057567796017.048340
a = 3617650.577470; b = 2800002.487661; cout = 3062455730341.256836
a = 3617652.029339; b = 2810002.587756; cout = 3067544427015.836426
a = 3617653.481208; b = 2820002.687852; cout = 3072833886040.805176
a = 3617654.933076; b = 2830002.787947; cout = 3078324107416.145020
a = 3617656.384945; b = 2840002.888042; cout = 3084015091141.885254
a = 3617657.836814; b = 2850002.988137; cout = 3089906837217.989258
a = 3617659.288682; b = 2860003.088232; cout = 3095999345644.484375
a = 3618628.303032; b = 2620000.831281; cout = 3006848670986.812988
a = 3618629.754901; b = 2630000.931376; cout = 3008615434569.502930
a = 3618631.206769; b = 2640001.031471; cout = 3010582960502.572266
a = 3618632.658638; b = 2650001.131566; cout = 3012751248786.015625
a = 3618634.110507; b = 2660001.231662; cout = 3015120299419.845215
a = 3618635.562375; b = 2670001.331757; cout = 3017690112404.057617
a = 3618637.014244; b = 2680001.431852; cout = 3020460687738.649902
a = 3618638.466112; b = 2690001.531947; cout = 3023432025423.613770
a = 3618639.917981; b = 2700001.632042; cout = 3026604125458.968262
a = 3618641.369850; b = 2710001.732137; cout = 3029976987844.706055
a = 3618642.821718; b = 2720001.832232; cout = 3033550612580.817383
a = 3618644.273587; b = 2730001.932328; cout = 3037324999667.310547
a = 3618645.725456; b = 2740002.032423; cout = 3041300149104.187988
a = 3618647.177324; b = 2750002.132518; cout = 3045476060891.434570
a = 3618648.629193; b = 2760002.232613; cout = 3049852735029.068848
a = 3618650.081062; b = 2770002.332708; cout = 3054430171517.092285
a = 3618651.532930; b = 2780002.432803; cout = 3059208370355.479980
a = 3618652.984799; b = 2790002.532898; cout = 3064187331544.260742
a = 3618654.436668; b = 2800002.632993; cout = 3069367055083.419922
a = 3618655.888536; b = 2810002.733089; cout = 3074747540972.959473
a = 3618657.340405; b = 2820002.833184; cout = 3080328789212.883301
a = 3618658.792274; b = 2830002.933279; cout = 3086110799803.185547
a = 3618660.244142; b = 2840003.033374; cout = 3092093572743.867676
a = 3619632.162229; b = 2620000.976613; cout = 3009082213700.148438
a = 3619633.614098; b = 2630001.076708; cout = 3011140766497.788086
a = 3619635.065967; b = 2640001.176803; cout = 3013400081645.810547
a = 3619636.517835; b = 2650001.276899; cout = 3015860159144.211914
a = 3619637.969704; b = 2660001.376994; cout = 3018520998992.994629
a = 3619639.421573; b = 2670001.477089; cout = 3021382601192.156738
a = 3619640.873441; b = 2680001.577184; cout = 3024444965741.702637
a = 3619642.325310; b = 2690001.677279; cout = 3027708092641.626465
a = 3619643.777179; b = 2700001.777374; cout = 3031171981891.923828
a = 3619645.229047; b = 2710001.877469; cout = 3034836633492.609375
a = 3619646.680916; b = 2720001.977565; cout = 3038702047443.667480
a = 3619648.132785; b = 2730002.077660; cout = 3042768223745.117188
a = 3619649.584653; b = 2740002.177755; cout = 3047035162396.942871
a = 3619651.036522; b = 2750002.277850; cout = 3051502863399.154785
a = 3619652.488391; b = 2760002.377945; cout = 3056171326751.740234
a = 3619653.940259; b = 2770002.478040; cout = 3061040552454.708984
a = 3619655.392128; b = 2780002.578135; cout = 3066110540508.061035
a = 3619656.843997; b = 2790002.678231; cout = 3071381290911.783203
a = 3619658.295865; b = 2800002.778326; cout = 3076852803665.895508
a = 3619659.747734; b = 2810002.878421; cout = 3082525078770.388672
a = 3619661.199603; b = 2820002.978516; cout = 3088398116225.263672
a = 3620636.021427; b = 2620001.121945; cout = 3011890180253.799805
a = 3620637.473296; b = 2630001.222041; cout = 3014240522266.393555
a = 3620638.925164; b = 2640001.322136; cout = 3016791626629.357422
a = 3620640.377033; b = 2650001.422231; cout = 3019543493342.711426
a = 3620641.828902; b = 2660001.522326; cout = 3022496122406.448730
a = 3620643.280770; b = 2670001.622421; cout = 3025649513820.562500
a = 3620644.732639; b = 2680001.722516; cout = 3029003667585.048828
a = 3620646.184508; b = 2690001.822611; cout = 3032558583699.926270
a = 3620647.636376; b = 2700001.922706; cout = 3036314262165.182129
a = 3620649.088245; b = 2710002.022802; cout = 3040270702980.819824
a = 3620650.540114; b = 2720002.122897; cout = 3044427906146.829590
a = 3620651.991982; b = 2730002.222992; cout = 3048785871663.229004
a = 3620653.443851; b = 2740002.323087; cout = 3053344599530.008301
a = 3620654.895720; b = 2750002.423182; cout = 3058104089747.169922
a = 3620656.347588; b = 2760002.523277; cout = 3063064342314.701660
a = 3620657.799457; b = 2770002.623372; cout = 3068225357232.619629
a = 3620659.251325; b = 2780002.723468; cout = 3073587134500.924805
a = 3620660.703194; b = 2790002.823563; cout = 3079149674119.604492
a = 3620662.155063; b = 2800002.923658; cout = 3084912976088.675293
a = 3621639.880624; b = 2620001.267278; cout = 3015272570647.737305
a = 3621641.332493; b = 2630001.367373; cout = 3017914701875.282715
a = 3621642.784362; b = 2640001.467468; cout = 3020757595453.208008
a = 3621644.236230; b = 2650001.567563; cout = 3023801251381.512207
a = 3621645.688099; b = 2660001.667658; cout = 3027045669660.200195
a = 3621647.139968; b = 2670001.767753; cout = 3030490850289.267578
a = 3621648.591836; b = 2680001.867848; cout = 3034136793268.715820
a = 3621650.043705; b = 2690001.967944; cout = 3037983498598.536133
a = 3621651.495574; b = 2700002.068039; cout = 3042030966278.745117
a = 3621652.947442; b = 2710002.168134; cout = 3046279196309.335938
a = 3621654.399311; b = 2720002.268229; cout = 3050728188690.305664
a = 3621655.851180; b = 2730002.368324; cout = 3055377943421.648438
a = 3621657.303048; b = 2740002.468419; cout = 3060228460503.378418
a = 3621658.754917; b = 2750002.568514; cout = 3065279739935.492188
a = 3621660.206786; b = 2760002.668610; cout = 3070531781717.984863
a = 3621661.658654; b = 2770002.768705; cout = 3075984585850.858398
a = 3621663.110523; b = 2780002.868800; cout = 3081638152334.103516
a = 3622642.287953; b = 2610001.312515; cout = 3016496226789.869629
a = 3622643.739822; b = 2620001.412610; cout = 3019229384881.995605
a = 3622645.191691; b = 2630001.512705; cout = 3022163305324.481934
a = 3622646.643559; b = 2640001.612800; cout = 3025297988117.358398
a = 3622648.095428; b = 2650001.712895; cout = 3028633433260.607910
a = 3622649.547297; b = 2660001.812990; cout = 3032169640754.248047
a = 3622650.999165; b = 2670001.913085; cout = 3035906610598.267090
a = 3622652.451034; b = 2680002.013181; cout = 3039844342792.666016
a = 3622653.902903; b = 2690002.113276; cout = 3043982837337.447266
a = 3622655.354771; b = 2700002.213371; cout = 3048322094232.608398
a = 3622656.806640; b = 2710002.313466; cout = 3052862113478.150879
a = 3622658.258509; b = 2720002.413561; cout = 3057602895074.062012
a = 3622659.710377; b = 2730002.513656; cout = 3062544439020.368164
a = 3622661.162246; b = 2740002.613751; cout = 3067686745317.051270
a = 3622662.614115; b = 2750002.713847; cout = 3073029813964.115723
a = 3622664.065983; b = 2760002.813942; cout = 3078573644961.551270
a = 3623646.147151; b = 2610001.457847; cout = 3020735675649.469727
a = 3623647.599019; b = 2620001.557942; cout = 3023760622956.538086
a = 3623649.050888; b = 2630001.658037; cout = 3026986332613.986328
a = 3623650.502757; b = 2640001.758132; cout = 3030412804621.815918
a = 3623651.954625; b = 2650001.858227; cout = 3034040038980.025879
a = 3623653.406494; b = 2660001.958323; cout = 3037868035688.615723
a = 3623654.858363; b = 2670002.058418; cout = 3041896794747.587891
a = 3623656.310231; b = 2680002.158513; cout = 3046126316156.928223
a = 3623657.762100; b = 2690002.258608; cout = 3050556599916.662598
a = 3623659.213969; b = 2700002.358703; cout = 3055187646026.773926
a = 3623660.665837; b = 2710002.458798; cout = 3060019454487.260742
a = 3623662.117706; b = 2720002.558893; cout = 3065052025298.133301
a = 3623663.569575; b = 2730002.658988; cout = 3070285358459.388184
a = 3624650.006348; b = 2610001.603179; cout = 3025549548349.372559
a = 3624651.458217; b = 2620001.703274; cout = 3028866284871.391113
