a = 3299112.316378; b = 6389998.786843; cout = 6752069965260.987305
a = 3639653.342366; b = 2710001.494745; cout = 5704655062378.732422
a = 3639654.794235; b = 2720001.594840; cout = 5707750347925.450195
a = 3639656.246103; b = 2730001.694935; cout = 5711046395822.553711
a = 3639657.697972; b = 2740001.795031; cout = 5714543206070.044922
a = 3639659.149841; b = 2750001.895126; cout = 5718240778667.916016
a = 3639660.601709; b = 2760001.995221; cout = 5722139113616.162109
a = 3639662.053578; b = 2770002.095316; cout = 5726238210914.800781
a = 3639663.505447; b = 2780002.195411; cout = 5730538070563.802734
a = 3639664.957315; b = 2790002.295506; cout = 5735038692563.193359
a = 3639666.409184; b = 2800002.395601; cout = 5739740076912.969727
a = 3639667.861053; b = 2810002.495696; cout = 5744642223613.108398
a = 3639669.312921; b = 2820002.595792; cout = 5749745132663.649414
a = 3639670.764790; b = 2830002.695887; cout = 5755048804064.565430
a = 3639672.216658; b = 2840002.795982; cout = 5760553237815.844727
a = 3639654.602792; b = 2850002.238415; cout = 5766128269500.283203
a = 3640622.508527; b = 1950000.607508; cout = 5877639002999.372070
a = 3640623.960395; b = 1960000.707603; cout = 5878947306039.497070
a = 3640625.412264; b = 1970000.807698; cout = 5880456371430.006836
a = 3640626.864133; b = 1980000.907794; cout = 5882166199170.901367
a = 3640628.316001; b = 1990001.007889; cout = 5884076789262.172852
a = 3640629.767870; b = 2000001.107984; cout = 5886188141703.825195
a = 3640631.219739; b = 2010001.208079; cout = 5888500256495.856445
a = 3640632.671607; b = 2020001.308174; cout = 5891013133638.275391
a = 3640634.123476; b = 2030001.408269; cout = 5893726773131.066406
a = 3640635.575345; b = 2040001.508364; cout = 5896641174974.238281
a = 3640637.027213; b = 2050001.608459; cout = 5899756339167.794922
a = 3640638.479082; b = 2060001.708555; cout = 5903072265711.735352
a = 3640639.930951; b = 2070001.808650; cout = 5906588954606.052734
a = 3640641.382819; b = 2080001.908745; cout = 5910306405850.750977
a = 3640642.834688; b = 2090002.008840; cout = 5914224619445.830078
a = 3640644.286556; b = 2100002.108935; cout = 5918343595391.295898
a = 3640645.738425; b = 2110002.209030; cout = 5922663333687.126953
a = 3640647.190294; b = 2120002.309125; cout = 5927183834333.347656
a = 3640648.642162; b = 2130002.409221; cout = 5931905097329.954102
a = 3640650.094031; b = 2140002.509316; cout = 5936827122676.928711
a = 3640651.545900; b = 2150002.609411; cout = 5941949910374.294922
a = 3640652.997768; b = 2160002.709506; cout = 5947273460422.041992
a = 3640654.449637; b = 2170002.809601; cout = 5952797772820.166016
a = 3640655.901506; b = 2180002.909696; cout = 5958522847568.669922
a = 3640657.353374; b = 2190003.009791; cout = 5964448684667.558594
a = 3640658.805243; b = 2200003.109887; cout = 5970575284116.826172
a = 3640660.257112; b = 2210003.209982; cout = 5976902645916.461914
a = 3640661.708980; b = 2220003.310077; cout = 5983430770066.491211
a = 3640663.160849; b = 2230003.410172; cout = 5990159656566.904297
a = 3640664.612718; b = 2240003.510267; cout = 5997089305417.693359
a = 3640666.064586; b = 2250003.610362; cout = 6004219716618.853516
a = 3640667.516455; b = 2260003.710457; cout = 6011550890170.407227
a = 3640668.968324; b = 2270003.810552; cout = 6019082826072.339844
a = 3640670.420192; b = 2280003.910648; cout = 6026815524324.653320
a = 3640671.872061; b = 2290004.010743; cout = 6034748984927.339844
a = 3640673.323930; b = 2300004.110838; cout = 6042883207880.412109
a = 3640674.775798; b = 2310004.210933; cout = 6051218193183.865234
a = 3640676.227667; b = 2320004.311028; cout = 6059753940837.703125
a = 3640677.679536; b = 2330004.411123; cout = 6068490450841.905273
a = 3640679.131404; b = 2340004.511218; cout = 6077427723196.502930
a = 3640680.583273; b = 2350004.611314; cout = 6086565757901.482422
a = 3640682.035142; b = 2360004.711409; cout = 6095904554956.841797
a = 3640683.487010; b = 2370004.811504; cout = 6105444114362.581055
a = 3640684.938879; b = 2380004.911599; cout = 6115184436118.702148
a = 3640638.327271; b = 2580000.338841; cout = 5681933602454.737305
a = 3640639.779139; b = 2590000.438936; cout = 5682710766661.461914
a = 3640641.231008; b = 2600000.539031; cout = 5683688693218.575195
a = 3640642.682877; b = 2610000.639126; cout = 5684867382126.068359
a = 3640644.134745; b = 2620000.739221; cout = 5686246833383.937500
a = 3640645.586614; b = 2630000.839316; cout = 5687827046992.188477
a = 3640647.038483; b = 2640000.939411; cout = 5689608022950.816406
a = 3640648.490351; b = 2650001.039506; cout = 5691589761259.839844
a = 3640649.942220; b = 2660001.139602; cout = 5693772261919.230469
a = 3640651.394089; b = 2670001.239697; cout = 5696155524928.995117
a = 3640652.845957; b = 2680001.339792; cout = 5698739550289.151367
a = 3640654.297826; b = 2690001.439887; cout = 5701524337999.689453
a = 3640655.749695; b = 2700001.539982; cout = 5704509888060.611328
a = 3640657.201563; b = 2710001.640077; cout = 5707696200471.893555
a = 3640658.653432; b = 2720001.740172; cout = 5711083275233.572266
a = 3640660.105301; b = 2730001.840268; cout = 5714671112345.637695
a = 3640661.557169; b = 2740001.940363; cout = 5718459711808.075195
a = 3640663.009038; b = 2750002.040458; cout = 5722449073620.887695
a = 3640664.460907; b = 2760002.140553; cout = 5726639197784.097656
a = 3640665.912775; b = 2770002.240648; cout = 5731030084297.670898
a = 3640667.364644; b = 2780002.340743; cout = 5735621733161.630859
a = 3640668.816513; b = 2790002.440838; cout = 5740414144375.981445
a = 3640670.268381; b = 2800002.540934; cout = 5745407317940.700195
a = 3640671.720250; b = 2810002.641029; cout = 5750601253855.807617
a = 3640673.172119; b = 2820002.741124; cout = 5755995952121.295898
a = 3641624.915855; b = 1940000.652745; cout = 5872882857441.519531
a = 3641626.367724; b = 1950000.752840; cout = 5874282187346.217773
a = 3641627.819593; b = 1960000.852935; cout = 5875882279601.294922
a = 3641629.271461; b = 1970000.953031; cout = 5877683134206.759766
a = 3641630.723330; b = 1980001.053126; cout = 5879684751162.605469
a = 3641632.175199; b = 1990001.153221; cout = 5881887130468.823242
a = 3641633.627067; b = 2000001.253316; cout = 5884290272125.427734
a = 3641635.078936; b = 2010001.353411; cout = 5886894176132.415039
a = 3641636.530805; b = 2020001.453506; cout = 5889698842489.781250
a = 3641637.982673; b = 2030001.553601; cout = 5892704271197.531250
a = 3641639.434542; b = 2040001.653697; cout = 5895910462255.658203
a = 3641640.886411; b = 2050001.753792; cout = 5899317415664.161133
a = 3641642.338279; b = 2060001.853887; cout = 5902925131423.049805
a = 3641643.790148; b = 2070001.953982; cout = 5906733609532.322266
a = 3641645.242017; b = 2080002.054077; cout = 5910742849991.972656
a = 3641646.693885; b = 2090002.154172; cout = 5914952852802.006836
a = 3641648.145754; b = 2100002.254267; cout = 5919363617962.417969
a = 3641649.597623; b = 2110002.354362; cout = 5923975145473.206055
a = 3641651.049491; b = 2120002.454458; cout = 5928787435334.376953
a = 3641652.501360; b = 2130002.554553; cout = 5933800487545.933594
a = 3641653.953229; b = 2140002.654648; cout = 5939014302107.868164
a = 3641655.405097; b = 2150002.754743; cout = 5944428879020.178711
a = 3641656.856966; b = 2160002.854838; cout = 5950044218282.874023
a = 3641658.308835; b = 2170002.954933; cout = 5955860319895.955078
a = 3641659.760703; b = 2180003.055028; cout = 5961877183859.409180
a = 3641661.212572; b = 2190003.155124; cout = 5968094810173.241211
a = 3641662.664441; b = 2200003.255219; cout = 5974513198837.461914
a = 3641664.116309; b = 2210003.355314; cout = 5981132349852.061523
a = 3641665.568178; b = 2220003.455409; cout = 5987952263217.043945
a = 3641667.020047; b = 2230003.555504; cout = 5994972938932.407227
a = 3641668.471915; b = 2240003.655599; cout = 6002194376998.146484
a = 3641669.923784; b = 2250003.755694; cout = 6009616577414.268555
a = 3641671.375653; b = 2260003.855790; cout = 6017239540180.762695
a = 3641672.827521; b = 2270003.955885; cout = 6025063265297.650391
a = 3641674.279390; b = 2280004.055980; cout = 6033087752764.911133
a = 3641675.731259; b = 2290004.156075; cout = 6041313002582.548828
a = 3641677.183127; b = 2300004.256170; cout = 6049739014750.573242
a = 3641678.634996; b = 2310004.356265; cout = 6058365789268.983398
a = 3641680.086865; b = 2320004.456360; cout = 6067193326137.775391
a = 3641681.538733; b = 2330004.556455; cout = 6076221625356.940430
a = 3641682.990602; b = 2340004.656551; cout = 6085450686926.487305
a = 3641684.442471; b = 2350004.756646; cout = 6094880510846.408203
a = 3641685.894339; b = 2360004.856741; cout = 6104511097116.718750
a = 3641642.186468; b = 2580000.484173; cout = 5681755904593.836914
a = 3641643.638337; b = 2590000.584268; cout = 5682824858015.524414
a = 3641645.090206; b = 2600000.684363; cout = 5684094573787.582031
a = 3641646.542074; b = 2610000.784458; cout = 5685565051910.020508
a = 3641647.993943; b = 2620000.884553; cout = 5687236292382.839844
a = 3641649.445812; b = 2630000.984648; cout = 5689108295206.049805
a = 3641650.897680; b = 2640001.084744; cout = 5691181060379.629883
a = 3641652.349549; b = 2650001.184839; cout = 5693454587903.599609
a = 3641653.801418; b = 2660001.284934; cout = 5695928877777.942383
a = 3641655.253286; b = 2670001.385029; cout = 5698603930002.666992
a = 3641656.705155; b = 2680001.485124; cout = 5701479744577.774414
a = 3641658.157024; b = 2690001.585219; cout = 5704556321503.266602
a = 3641659.608892; b = 2700001.685314; cout = 5707833660779.136719
a = 3641661.060761; b = 2710001.785410; cout = 5711311762405.380859
a = 3641662.512630; b = 2720001.885505; cout = 5714990626382.003906
a = 3641663.964498; b = 2730001.985600; cout = 5718870252709.024414
a = 3641665.416367; b = 2740002.085695; cout = 5722950641386.407227
a = 3641666.868236; b = 2750002.185790; cout = 5727231792414.183594
a = 3641668.320104; b = 2760002.285885; cout = 5731713705792.339844
a = 3641669.771973; b = 2770002.385980; cout = 5736396381520.854492
a = 3641671.223842; b = 2780002.486075; cout = 5741279819599.792969
a = 3641672.675710; b = 2790002.586171; cout = 5746364020029.073242
a = 3642625.871316; b = 1920000.597887; cout = 5867028725225.544922
a = 3642627.323184; b = 1930000.697982; cout = 5868318319644.436523
a = 3642628.775053; b = 1940000.798077; cout = 5869808676413.703125
a = 3642630.226922; b = 1950000.898173; cout = 5871499795533.359375
a = 3642631.678790; b = 1960000.998268; cout = 5873391677003.390625
a = 3642633.130659; b = 1970001.098363; cout = 5875484320823.807617
a = 3642634.582528; b = 1980001.198458; cout = 5877777726994.612305
a = 3642636.034396; b = 1990001.298553; cout = 5880271895515.788086
a = 3642637.486265; b = 2000001.398648; cout = 5882966826387.339844
a = 3642638.938134; b = 2010001.498743; cout = 5885862519609.276367
a = 3642640.390002; b = 2020001.598838; cout = 5888958975181.591797
a = 3642641.841871; b = 2030001.698934; cout = 5892256193104.296875
a = 3642643.293740; b = 2040001.799029; cout = 5895754173377.373047
a = 3642644.745608; b = 2050001.899124; cout = 5899452916000.829102
a = 3642646.197477; b = 2060001.999219; cout = 5903352420974.677734
a = 3642647.649346; b = 2070002.099314; cout = 5907452688298.895508
a = 3642649.101214; b = 2080002.199409; cout = 5911753717973.494141
a = 3642650.553083; b = 2090002.299504; cout = 5916255509998.475586
a = 3642652.004952; b = 2100002.399600; cout = 5920958064373.834961
a = 3642653.456820; b = 2110002.499695; cout = 5925861381099.586914
a = 3642654.908689; b = 2120002.599790; cout = 5930965460175.708008
a = 3642656.360558; b = 2130002.699885; cout = 5936270301602.209961
a = 3642657.812426; b = 2140002.799980; cout = 5941775905379.098633
a = 3642659.264295; b = 2150002.900075; cout = 5947482271506.365234
a = 3642660.716164; b = 2160003.000170; cout = 5953389399984.013672
a = 3642662.168032; b = 2170003.100265; cout = 5959497290812.041992
a = 3642663.619901; b = 2180003.200361; cout = 5965805943990.453125
a = 3642665.071769; b = 2190003.300456; cout = 5972315359519.237305
a = 3642666.523638; b = 2200003.400551; cout = 5979025537398.407227
a = 3642667.975507; b = 2210003.500646; cout = 5985936477627.959961
a = 3642669.427375; b = 2220003.600741; cout = 5993048180207.892578
a = 3642670.879244; b = 2230003.700836; cout = 6000360645138.197266
a = 3642672.331113; b = 2240003.800931; cout = 6007873872418.892578
a = 3642673.782981; b = 2250003.901027; cout = 6015587862049.966797
a = 3642675.234850; b = 2260004.001122; cout = 6023502614031.423828
a = 3642676.686719; b = 2270004.101217; cout = 6031618128363.256836
a = 3642678.138587; b = 2280004.201312; cout = 6039934405045.475586
a = 3642679.590456; b = 2290004.301407; cout = 6048451444078.063477
a = 3642681.042325; b = 2300004.401502; cout = 6057169245461.043945
a = 3642682.494193; b = 2310004.501597; cout = 6066087809194.400391
a = 3642683.946062; b = 2320004.601693; cout = 6075207135278.140625
a = 3642685.397931; b = 2330004.701788; cout = 6084527223712.251953
a = 3642686.849799; b = 2340004.801883; cout = 6094048074496.750977
a = 3642644.593797; b = 2570000.529410; cout = 5680992650286.982422
a = 3642646.045666; b = 2580000.629505; cout = 5682152630573.245117
a = 3642647.497535; b = 2590000.729600; cout = 5683513373209.878906
a = 3642648.949403; b = 2600000.829695; cout = 5685074878196.883789
a = 3642650.401272; b = 2610000.929790; cout = 5686837145534.282227
a = 3642651.853141; b = 2620001.029885; cout = 5688800175222.059570
a = 3642653.305009; b = 2630001.129981; cout = 5690963967260.207031
a = 3642654.756878; b = 2640001.230076; cout = 5693328521648.746094
a = 3642656.208746; b = 2650001.330171; cout = 5695893838387.659180
a = 3642657.660615; b = 2660001.430266; cout = 5698659917476.961914
a = 3642659.112484; b = 2670001.530361; cout = 5701626758916.641602
a = 3642660.564352; b = 2680001.630456; cout = 5704794362706.699219
a = 3642662.016221; b = 2690001.730551; cout = 5708162728847.137695
a = 3642663.468090; b = 2700001.830647; cout = 5711731857337.950195
a = 3642664.919958; b = 2710001.930742; cout = 5715501748179.156250
a = 3642666.371827; b = 2720002.030837; cout = 5719472401370.734375
a = 3642667.823696; b = 2730002.130932; cout = 5723643816912.699219
a = 3642669.275564; b = 2740002.231027; cout = 5728015994805.036133
a = 3642670.727433; b = 2750002.331122; cout = 5732588935047.763672
a = 3642672.179302; b = 2760002.431217; cout = 5737362637640.864258
a = 3643628.278644; b = 1910000.643124; cout = 5862564768324.671875
a = 3643629.730513; b = 1920000.743219; cout = 5863945389608.142578
a = 3643631.182382; b = 1930000.843314; cout = 5865526773241.984375
a = 3643632.634250; b = 1940000.943410; cout = 5867308919226.204102
a = 3643634.086119; b = 1950001.043505; cout = 5869291827560.811523
a = 3643635.537988; b = 1960001.143600; cout = 5871475498245.801758
a = 3643636.989856; b = 1970001.243695; cout = 5873859931281.166992
a = 3643638.441725; b = 1980001.343790; cout = 5876445126666.909180
a = 3643639.893594; b = 1990001.443885; cout = 5879231084403.036133
a = 3643641.345462; b = 2000001.543980; cout = 5882217804489.547852
a = 3643642.797331; b = 2010001.644076; cout = 5885405286926.435547
a = 3643644.249200; b = 2020001.744171; cout = 5888793531713.707031
a = 3643645.701068; b = 2030001.844266; cout = 5892382538851.362305
a = 3643647.152937; b = 2040001.944361; cout = 5896172308339.396484
a = 3643648.604806; b = 2050002.044456; cout = 5900162840177.802734
a = 3643650.056674; b = 2060002.144551; cout = 5904354134366.594727
a = 3643651.508543; b = 2070002.244646; cout = 5908746190905.763672
a = 3643652.960412; b = 2080002.344741; cout = 5913339009795.316406
a = 3643654.412280; b = 2090002.444837; cout = 5918132591035.252930
a = 3643655.864149; b = 2100002.544932; cout = 5923126934625.573242
a = 3643657.316018; b = 2110002.645027; cout = 5928322040566.268555
a = 3643658.767886; b = 2120002.745122; cout = 5933717908857.346680
a = 3643660.219755; b = 2130002.845217; cout = 5939314539498.798828
a = 3643661.671624; b = 2140002.945312; cout = 5945111932490.635742
a = 3643663.123492; b = 2150003.045407; cout = 5951110087832.856445
a = 3643664.575361; b = 2160003.145503; cout = 5957309005525.457031
a = 3643666.027230; b = 2170003.245598; cout = 5963708685568.431641
