a = 3478458.778814; b = 4630003.893907; cout = 925927939750.363037
a = 3554547.364344; b = 3220000.825740; cout = 55842660310.651253
a = 3554548.816213; b = 3230000.925835; cout = 57591724467.796539
a = 3554550.268082; b = 3240001.025930; cout = 59541550975.322876
a = 3554551.719950; b = 3250001.126026; cout = 61692139833.231812
a = 3554553.171819; b = 3260001.226121; cout = 64043491041.519485
a = 3554554.623688; b = 3270001.326216; cout = 66595604600.187775
a = 3554556.075556; b = 3280001.426311; cout = 69348480509.237122
a = 3554557.527425; b = 3290001.526406; cout = 72302118768.666687
a = 3554558.979294; b = 3300001.626501; cout = 75456519378.478485
a = 3554560.431162; b = 3310001.726596; cout = 78811682338.668777
a = 3554561.883031; b = 3320001.826692; cout = 82367607649.242050
a = 3554563.334900; b = 3330001.926787; cout = 86124295310.194565
a = 3554564.786768; b = 3340002.026882; cout = 90081745321.528458
a = 3554566.238637; b = 3350002.126977; cout = 94239957683.242020
a = 3554567.690506; b = 3360002.227072; cout = 98598932395.337097
a = 3554569.142374; b = 3370002.327167; cout = 103158669457.811676
a = 3554570.594243; b = 3380002.427262; cout = 107919168870.668320
a = 3555527.993643; b = 3059999.369550; cout = 49334897775.632675
a = 3555529.445512; b = 3069999.469645; cout = 48163553541.637657
a = 3555530.897381; b = 3079999.569741; cout = 47192971658.030602
a = 3555532.349249; b = 3089999.669836; cout = 46423152124.796867
a = 3555533.801118; b = 3099999.769931; cout = 45854094941.948265
a = 3555535.252987; b = 3109999.870026; cout = 45485800109.476318
a = 3555536.704855; b = 3119999.970121; cout = 45318267627.386818
a = 3555538.156724; b = 3130000.070216; cout = 45351497495.680641
a = 3555539.608593; b = 3140000.170311; cout = 45585489714.350853
a = 3555541.060461; b = 3150000.270406; cout = 46020244283.404533
a = 3555542.512330; b = 3160000.370502; cout = 46655761202.836540
a = 3555543.964199; b = 3170000.470597; cout = 47492040472.651367
a = 3555545.416067; b = 3180000.570692; cout = 48529082092.847038
a = 3555546.867936; b = 3190000.670787; cout = 49766886063.422028
a = 3555548.319805; b = 3200000.770882; cout = 51205452384.376999
a = 3555549.771673; b = 3210000.870977; cout = 52844781055.713776
a = 3555551.223542; b = 3220000.971072; cout = 54684872077.430008
a = 3555552.675411; b = 3230001.071168; cout = 56725725449.529915
a = 3555554.127279; b = 3240001.171263; cout = 58967341172.007538
a = 3555555.579148; b = 3250001.271358; cout = 61409719244.866844
a = 3555557.031017; b = 3260001.371453; cout = 64052859668.106491
a = 3555558.482885; b = 3270001.471548; cout = 66896762441.726738
a = 3555559.934754; b = 3280001.571643; cout = 69941427565.728622
a = 3555561.386623; b = 3290001.671738; cout = 73186855040.110001
a = 3555562.838491; b = 3300001.771833; cout = 76633044864.872177
a = 3555564.290360; b = 3310001.871929; cout = 80279997040.015350
a = 3555565.742229; b = 3320001.972024; cout = 84127711565.539032
a = 3555567.194097; b = 3330002.072119; cout = 88176188441.444824
a = 3555568.645966; b = 3340002.172214; cout = 92425427667.727585
a = 3555570.097835; b = 3350002.272309; cout = 96875429244.396744
a = 3556528.949104; b = 3039999.314692; cout = 46444303032.707436
a = 3556530.400972; b = 3049999.414787; cout = 45163223312.903076
a = 3556531.852841; b = 3059999.514882; cout = 44082905943.485229
a = 3556533.304710; b = 3069999.614978; cout = 43203350924.442307
a = 3556534.756578; b = 3079999.715073; cout = 42524558255.784554
a = 3556536.208447; b = 3089999.815168; cout = 42046527937.503212
a = 3556537.660316; b = 3099999.915263; cout = 41769259969.607697
a = 3556539.112184; b = 3110000.015358; cout = 41692754352.087433
a = 3556540.564053; b = 3120000.115453; cout = 41817011084.953773
a = 3556542.015921; b = 3130000.215548; cout = 42142030168.192886
a = 3556543.467790; b = 3140000.315644; cout = 42667811601.817909
a = 3556544.919659; b = 3150000.415739; cout = 43394355385.821259
a = 3556546.371527; b = 3160000.515834; cout = 44321661520.209389
a = 3556547.823396; b = 3170000.615929; cout = 45449730004.974586
a = 3556549.275265; b = 3180000.716024; cout = 46778560840.120621
a = 3556550.727133; b = 3190000.816119; cout = 48308154025.647995
a = 3556552.179002; b = 3200000.916214; cout = 50038509561.555420
a = 3556553.630871; b = 3210001.016309; cout = 51969627447.845375
a = 3556555.082739; b = 3220001.116405; cout = 54101507684.513870
a = 3556556.534608; b = 3230001.216500; cout = 56434150271.563652
a = 3556557.986477; b = 3240001.316595; cout = 58967555208.994545
a = 3556559.438345; b = 3250001.416690; cout = 61701722496.804848
a = 3556560.890214; b = 3260001.516785; cout = 64636652134.998405
a = 3556562.342083; b = 3270001.616880; cout = 67772344123.569420
a = 3556563.793951; b = 3280001.716975; cout = 71108798462.523392
a = 3556565.245820; b = 3290001.817071; cout = 74646015151.855499
a = 3556566.697689; b = 3300001.917166; cout = 78383994191.571930
a = 3556568.149557; b = 3310002.017261; cout = 82322735581.666748
a = 3556569.601426; b = 3320002.117356; cout = 86462239322.142715
a = 3556571.053295; b = 3330002.217451; cout = 90802505412.998001
a = 3557531.356432; b = 3029999.359929; cout = 42373209466.187546
a = 3557532.808301; b = 3039999.460024; cout = 41183156610.956528
a = 3557534.260170; b = 3049999.560120; cout = 40193866106.109085
a = 3557535.712038; b = 3059999.660215; cout = 39405337951.639542
a = 3557537.163907; b = 3069999.760310; cout = 38817572147.550323
a = 3557538.615776; b = 3079999.860405; cout = 38430568693.842133
a = 3557540.067644; b = 3089999.960500; cout = 38244327590.516106
a = 3557541.519513; b = 3100000.060595; cout = 38258848837.566986
a = 3557542.971382; b = 3110000.160690; cout = 38474132435.002800
a = 3557544.423250; b = 3120000.260785; cout = 38890178382.816208
a = 3557545.875119; b = 3130000.360881; cout = 39506986681.012039
a = 3557547.326988; b = 3140000.460976; cout = 40324557329.587959
a = 3557548.778856; b = 3150000.561071; cout = 41342890328.545464
a = 3557550.230725; b = 3160000.661166; cout = 42561985677.881859
a = 3557551.682594; b = 3170000.761261; cout = 43981843377.600143
a = 3557553.134462; b = 3180000.861356; cout = 45602463427.697647
a = 3557554.586331; b = 3190000.961451; cout = 47423845828.178551
a = 3557556.038200; b = 3200001.061547; cout = 49445990579.037834
a = 3557557.490068; b = 3210001.161642; cout = 51668897680.277702
a = 3557558.941937; b = 3220001.261737; cout = 54092567131.898941
a = 3557560.393806; b = 3230001.361832; cout = 56716998933.899689
a = 3557561.845674; b = 3240001.461927; cout = 59542193086.283180
a = 3557563.297543; b = 3250001.562022; cout = 62568149589.045341
a = 3557564.749412; b = 3260001.662117; cout = 65794868442.189713
a = 3557566.201280; b = 3270001.762212; cout = 69222349645.714432
a = 3557567.653149; b = 3280001.862308; cout = 72850593199.617935
a = 3557569.105018; b = 3290001.962403; cout = 76679599103.905548
a = 3557570.556886; b = 3300002.062498; cout = 80709367358.569580
a = 3558533.763761; b = 3019999.405166; cout = 38493723660.448074
a = 3558535.215630; b = 3029999.505261; cout = 37394697669.791389
a = 3558536.667499; b = 3039999.605357; cout = 36496434029.512680
a = 3558538.119367; b = 3049999.705452; cout = 35798932739.616318
a = 3558539.571236; b = 3059999.805547; cout = 35302193800.096809
a = 3558541.023105; b = 3069999.905642; cout = 35006217210.958107
a = 3558542.474973; b = 3080000.005737; cout = 34911002972.203941
a = 3558543.926842; b = 3090000.105832; cout = 35016551083.825722
a = 3558545.378711; b = 3100000.205927; cout = 35322861545.833282
a = 3558546.830579; b = 3110000.306023; cout = 35829934358.216454
a = 3558548.282448; b = 3120000.406118; cout = 36537769520.986671
a = 3558549.734317; b = 3130000.506213; cout = 37446367034.132072
a = 3558551.186185; b = 3140000.606308; cout = 38555726897.660400
a = 3558552.638054; b = 3150000.706403; cout = 39865849111.567856
a = 3558554.089923; b = 3160000.806498; cout = 41376733675.857880
a = 3558555.541791; b = 3170000.906593; cout = 43088380590.528084
a = 3558556.993660; b = 3180001.006688; cout = 45000789855.579117
a = 3558558.445529; b = 3190001.106784; cout = 47113961471.009544
a = 3558559.897397; b = 3200001.206879; cout = 49427895436.820724
a = 3558561.349266; b = 3210001.306974; cout = 51942591753.013275
a = 3558562.801135; b = 3220001.407069; cout = 54658050419.586525
a = 3558564.253003; b = 3230001.507164; cout = 57574271436.540756
a = 3558565.704872; b = 3240001.607259; cout = 60691254803.874054
a = 3558567.156740; b = 3250001.707354; cout = 64009000521.589867
a = 3558568.608609; b = 3260001.807450; cout = 67527508589.685204
a = 3558570.060478; b = 3270001.907545; cout = 71246779008.161621
a = 3558571.512346; b = 3280002.007640; cout = 75166811777.018829
a = 3559534.719221; b = 2999999.350308; cout = 36014607091.961609
a = 3559536.171090; b = 3009999.450403; cout = 34805845615.491096
a = 3559537.622959; b = 3019999.550499; cout = 33797846489.404930
a = 3559539.074827; b = 3029999.650594; cout = 32990609713.695084
a = 3559540.526696; b = 3039999.750689; cout = 32384135288.367725
a = 3559541.978565; b = 3049999.850784; cout = 31978423213.421543
a = 3559543.430433; b = 3059999.950879; cout = 31773473488.858128
a = 3559544.882302; b = 3070000.050974; cout = 31769286114.672867
a = 3559546.334171; b = 3080000.151069; cout = 31965861090.867313
a = 3559547.786039; b = 3090000.251164; cout = 32363198417.444530
a = 3559549.237908; b = 3100000.351260; cout = 32961298094.400913
a = 3559550.689777; b = 3110000.451355; cout = 33760160121.739452
a = 3559552.141645; b = 3120000.551450; cout = 34759784499.456833
a = 3559553.593514; b = 3130000.651545; cout = 35960171227.556206
a = 3559555.045383; b = 3140000.751640; cout = 37361320306.035271
a = 3559556.497251; b = 3150000.851735; cout = 38963231734.895668
a = 3559557.949120; b = 3160000.951830; cout = 40765905514.137444
a = 3559559.400989; b = 3170001.051926; cout = 42769341643.758255
a = 3559560.852857; b = 3180001.152021; cout = 44973540123.761055
a = 3559562.304726; b = 3190001.252116; cout = 47378500954.143318
a = 3559563.756595; b = 3200001.352211; cout = 49984224134.907875
a = 3559565.208463; b = 3210001.452306; cout = 52790709666.050804
a = 3559566.660332; b = 3220001.552401; cout = 55797957547.576241
a = 3559568.112201; b = 3230001.652496; cout = 59005967779.481781
a = 3559569.564069; b = 3240001.752591; cout = 62414740361.768394
a = 3559571.015938; b = 3250001.852687; cout = 66024275294.435287
a = 3559572.467807; b = 3260001.952782; cout = 69834572577.482040
a = 3560537.126550; b = 2989999.395545; cout = 32427309943.210155
a = 3560538.578419; b = 2999999.495640; cout = 31309575331.310432
a = 3560540.030288; b = 3009999.595736; cout = 30392603069.795181
a = 3560541.482156; b = 3019999.695831; cout = 29676393158.656853
a = 3560542.934025; b = 3029999.795926; cout = 29160945597.902630
a = 3560544.385894; b = 3039999.896021; cout = 28846260387.526306
a = 3560545.837762; b = 3049999.996116; cout = 28732337527.532227
a = 3560547.289631; b = 3060000.096211; cout = 28819177017.917183
a = 3560548.741500; b = 3070000.196306; cout = 29106778858.683968
a = 3560550.193368; b = 3080000.296402; cout = 29595143049.831684
a = 3560551.645237; b = 3090000.396497; cout = 30284269591.361477
a = 3560553.097106; b = 3100000.496592; cout = 31174158483.270252
a = 3560554.548974; b = 3110000.596687; cout = 32264809725.559986
a = 3560556.000843; b = 3120000.696782; cout = 33556223318.229935
a = 3560557.452712; b = 3130000.796877; cout = 35048399261.281296
a = 3560558.904580; b = 3140000.896972; cout = 36741337554.713356
a = 3560560.356449; b = 3150000.997067; cout = 38635038198.524803
a = 3560561.808318; b = 3160001.097163; cout = 40729501192.717766
a = 3560563.260186; b = 3170001.197258; cout = 43024726537.291283
a = 3560564.712055; b = 3180001.297353; cout = 45520714232.245689
a = 3560566.163924; b = 3190001.397448; cout = 48217464277.581177
a = 3560567.615792; b = 3200001.497543; cout = 51114976673.295929
a = 3560569.067661; b = 3210001.597638; cout = 54213251419.393356
a = 3560570.519530; b = 3220001.697733; cout = 57512288515.869644
a = 3560571.971398; b = 3230001.797829; cout = 61012087962.727455
a = 3561539.533879; b = 2979999.440782; cout = 29031620555.237614
a = 3561540.985748; b = 2989999.540877; cout = 28004912807.909065
a = 3561542.437617; b = 2999999.640973; cout = 27178967410.964798
a = 3561543.889485; b = 3009999.741068; cout = 26553784364.397888
a = 3561545.341354; b = 3019999.841163; cout = 26129363668.215641
a = 3561546.793223; b = 3029999.941258; cout = 25905705322.411594
a = 3561548.245091; b = 3040000.041353; cout = 25882809326.986919
a = 3561549.696960; b = 3050000.141448; cout = 26060675681.944675
a = 3561551.148828; b = 3060000.241543; cout = 26439304387.280418
a = 3561552.600697; b = 3070000.341639; cout = 27018695443.003769
a = 3561554.052566; b = 3080000.441734; cout = 27798848849.100437
a = 3561555.504434; b = 3090000.541829; cout = 28779764605.582008
a = 3561556.956303; b = 3100000.641924; cout = 29961442712.441517
a = 3561558.408172; b = 3110000.742019; cout = 31343883169.683506
a = 3561559.860040; b = 3120000.842114; cout = 32927085977.306431
a = 3561561.311909; b = 3130000.942209; cout = 34711051135.309235
a = 3561562.763778; b = 3140001.042305; cout = 36695778643.692543
a = 3561564.215646; b = 3150001.142400; cout = 38881268502.456177
a = 3561565.667515; b = 3160001.242495; cout = 41267520711.601822
a = 3561567.119384; b = 3170001.342590; cout = 43854535271.127426
a = 3561568.571252; b = 3180001.442685; cout = 46642312181.032974
a = 3561570.023121; b = 3190001.542780; cout = 49630851441.319221
a = 3561571.474990; b = 3200001.642875; cout = 52820153051.986938
a = 3561572.926858; b = 3210001.742970; cout = 56210217013.036232
a = 3562540.489339; b = 2959999.385924; cout = 26963982161.175999
a = 3562541.941208; b = 2969999.486019; cout = 25827538928.042187
a = 3562543.393077; b = 2979999.586115; cout = 24891858045.285069
a = 3562544.844945; b = 2989999.686210; cout = 24156939512.912205
a = 3562546.296814; b = 2999999.786305; cout = 23622783330.918903
a = 3562547.748683; b = 3009999.886400; cout = 23289389499.305550
a = 3562549.200551; b = 3019999.986495; cout = 23156758018.072983
a = 3562550.652420; b = 3030000.086590; cout = 23224888887.221142
a = 3562552.104289; b = 3040000.186685; cout = 23493782106.749813
a = 3562553.556157; b = 3050000.286781; cout = 23963437676.659809
a = 3562555.008026; b = 3060000.386876; cout = 24633855596.949730
a = 3562556.459895; b = 3070000.486971; cout = 25505035867.620495
a = 3562557.911763; b = 3080000.587066; cout = 26576978488.671810
a = 3562559.363632; b = 3090000.687161; cout = 27849683460.103367
a = 3562560.815501; b = 3100000.787256; cout = 29323150781.917828
a = 3562562.267369; b = 3110000.887351; cout = 30997380454.110649
a = 3562563.719238; b = 3120000.987446; cout = 32872372476.684277
a = 3562565.171107; b = 3130001.087542; cout = 34948126849.639030
a = 3562566.622975; b = 3140001.187637; cout = 37224643572.974342
a = 3562568.074844; b = 3150001.287732; cout = 39701922646.691231
a = 3562569.526713; b = 3160001.387827; cout = 42379964070.786331
a = 3562570.978581; b = 3170001.487922; cout = 45258767845.264275
a = 3562572.430450; b = 3180001.588017; cout = 48338333970.122124
a = 3562534.391972; b = 3190000.042016; cout = 51529058712.283104
a = 3563542.896668; b = 2949999.431161; cout = 23860481430.188702
a = 3563544.348537; b = 2959999.531256; cout = 22815065061.628563
a = 3563545.800406; b = 2969999.631352; cout = 21970411043.440758
a = 3563547.252274; b = 2979999.731447; cout = 21326519375.642925
a = 3563548.704143; b = 2989999.831542; cout = 20883390058.216232
a = 3563550.156012; b = 2999999.931637; cout = 20641023091.176685
a = 3563551.607880; b = 3010000.031732; cout = 20599418474.514233
a = 3563553.059749; b = 3020000.131827; cout = 20758576208.235432
a = 3563554.511618; b = 3030000.231922; cout = 21118496292.335117
a = 3563555.963486; b = 3040000.332018; cout = 21679178726.816391
a = 3563557.415355; b = 3050000.432113; cout = 22440623511.676441
a = 3563558.867224; b = 3060000.532208; cout = 23402830646.918983
